FILENAME,LABEL
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi13_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi13_3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi15_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi3_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi3_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi3_3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi4_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi4_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi5_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi5_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi6_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi6_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi7_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi8_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide11roi8_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1Roi1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1Roi1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI11_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI12_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI12_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI13_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI15_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI15_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI16_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI2_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI3_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI4_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI4_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI5_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI6_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI8_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide1ROI8_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI10_1__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI10_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI11_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI12_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI13_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI4_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI5_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI6_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI7_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI8_1___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI8_2__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI9_1.1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI9_1.2___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide2ROI9_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI10_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI11_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI11_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI12_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI2___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI4_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI4_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI5_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI7_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI8_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI9_1____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide3ROI9_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI10_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI10_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI10_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI11_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI11_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI11_1_3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI11_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI12_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI13_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI15_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI16_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI4_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI4_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI6_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI7_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI8_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI9_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide4ROI9_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI10_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI11_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI12_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI13_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI15_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI4__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI5_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI6_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI6_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI6_3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI7_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI8_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI8_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide5ROI9_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI1_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI10_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI11_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI12_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI2_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI3_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI4_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI5_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI6_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI7_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide6ROI9_mean.csv,0
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI10_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI11__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI12_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI3_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI4____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI5_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI6____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI7_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI7_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI7_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI8_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide7ROI9_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI1_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI1_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI10_1_1____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI10_1_2____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI11_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI13_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI13_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI14_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI2___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI3_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI3_2___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI4_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI4_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI5____mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI6_1_1_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI6_1_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI7_1___mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI7_2_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI8__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI9_1__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slide8ROI9_2__mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide9roi7_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide9roi8_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/slide9roi9_mean.csv,1
/home/bran/Workspace/SALIVARY_GLANDS/raw_data/Slider8ROI12___mean.csv,1
